playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1009197,0.0,Charlie,Dean,21,195,89,43,RIGHT,VIC,2021,,Collegians (Vic)/Wesley Coll (Vic)/Sandr U18/Williamstown (VFL),2.0,rookieElevation,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009197.png?i10c=img.resize(scale_height:0.6),19/06/2001,CD_T40,COLL,Collingwood,Magpies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009199,18.0,Noah,Anderson,21,192,88,15,RIGHT,VIC,2019,2020,Hawthorn Citizens (Vic)/Carey Grammar (Vic)/Oakleigh U18,2.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009199.png?i10c=img.resize(scale_height:0.6),17/02/2001,CD_T1000,GCFC,Gold Coast Suns,Suns,18.0,87.2,4.0,15.0,360.0,36.0,83.0,0.0,0.0,2.0,0.0,42.0,197.0,4.0,1.0,25.0,223.0,63.2,467.0,1762.0,295.0,181.0,13.0,18.0,16.0,39.1,10.0,9.0,137.0,140.0,0.0,0.0,0.0,0.0,105.0,4.0,73.0,55.4,0.0,0.0,327.0,2.3,79.0,5.0,1.0,9646.0,29.0,395.0,82.0,385.8,39.0,0.0,96.0,25.0,23.0,10.0,64.0,61.0,7.0,100.0,469.0,113.0,272.0,18.0,87.2,0.2,0.8,360.0,2.0,4.6,0.0,0.0,0.1,0.0,42.0,10.9,0.2,0.1,25.0,12.4,63.2,25.9,97.9,16.4,10.1,0.7,1.0,0.9,39.1,0.6,0.5,7.6,7.8,0.0,0.0,0.0,0.0,5.8,0.2,4.1,55.4,0.0,0.0,18.2,2.3,4.4,0.3,0.1,535.9,1.6,21.9,385.8,2.2,0.0,5.3,1.4,1.3,0.6,3.6,3.4,0.4,5.6,26.1,6.3,15.1
CD_I1009201,0.0,Fischer,McAsey,21,198,98,3,RIGHT,VIC,2019,2020,East Brighton (Vic)/Caulfield Grammar (Vic)/Sandringham U18,6.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009201.png?i10c=img.resize(scale_height:0.6),08/03/2001,CD_T10,ADEL,Adelaide Crows,Crows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009208,19.0,Matt,Rowell,21,180,80,18,RIGHT,VIC,2019,2020,Canterbury (Vic)/Carey Grammar (Vic)/Oakleigh U18,1.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009208.png?i10c=img.resize(scale_height:0.6),01/07/2001,CD_T1000,GCFC,Gold Coast Suns,Suns,19.0,83.1,4.0,1.0,430.0,52.0,75.0,0.0,0.0,2.0,0.0,68.6,258.0,1.0,0.0,0.0,264.0,67.2,369.0,1440.0,248.0,102.0,19.0,42.0,33.0,22.2,2.0,2.0,169.0,177.0,0.0,0.0,0.0,0.0,70.0,6.0,67.0,53.1,0.0,0.0,192.0,1.1,21.0,1.0,1.0,4947.0,31.0,553.0,114.0,356.3,25.0,0.0,84.0,34.0,9.0,4.0,68.0,131.0,14.0,120.0,376.0,73.0,118.0,19.0,83.1,0.2,0.1,430.0,2.7,3.9,0.0,0.0,0.1,0.0,68.6,13.6,0.1,0.0,0.0,13.9,67.2,19.4,75.8,13.1,5.4,1.0,2.2,1.7,22.2,0.1,0.1,8.9,9.3,0.0,0.0,0.0,0.0,3.7,0.3,3.5,53.1,0.0,0.0,10.1,1.1,1.1,0.1,0.1,260.4,1.6,29.1,356.3,1.3,0.0,4.4,1.8,0.5,0.2,3.6,6.9,0.7,6.3,19.8,3.8,6.2
CD_I1009226,6.0,Thomson,Dow,20,183,79,27,RIGHT,VIC,2019,2020,Swan Hill (Vic)/Geelong Grammar (Vic)/Bendigo U18,21.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009226.png?i10c=img.resize(scale_height:0.6),16/10/2001,CD_T120,RICH,Richmond,Tigers,6.0,72.2,0.0,0.0,99.0,9.0,16.0,0.0,0.0,0.0,1.0,48.4,44.0,1.0,1.0,100.0,42.0,77.0,87.0,282.0,67.0,22.0,4.0,7.0,4.0,100.0,2.0,1.0,31.0,53.0,0.0,0.0,0.0,0.0,15.0,2.0,13.0,64.7,0.0,0.0,34.0,0.6,7.0,0.0,0.0,933.0,10.0,111.0,560.0,65.0,8.0,0.0,16.0,4.0,1.0,2.0,13.0,16.0,1.0,22.0,91.0,8.0,47.0,6.0,72.2,0.0,0.0,99.0,1.5,2.7,0.0,0.0,0.0,0.2,48.4,7.3,0.2,0.2,100.0,7.0,77.0,14.5,47.0,11.2,3.7,0.7,1.2,0.7,100.0,0.3,0.2,5.2,8.8,0.0,0.0,0.0,0.0,2.5,0.3,2.2,64.7,0.0,0.0,5.7,0.6,1.2,0.0,0.0,155.7,1.7,18.5,65.0,1.3,0.0,2.7,0.7,0.2,0.3,2.2,2.7,0.2,3.7,15.2,1.3,7.8
CD_I1009228,0.0,Leo,Connolly,20,181,77,37,RIGHT,VIC,2019,2021,Moe (Vic)/Lowanna College (Vic)/Gippsland U18,64.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009228.png?i10c=img.resize(scale_height:0.6),07/08/2001,CD_T130,STK,St Kilda,Saints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009229,17.0,Sam,De Koning,21,204,101,16,RIGHT,VIC,2019,2021,Mornington (Vic)/Dandenong U18,19.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009229.png?i10c=img.resize(scale_height:0.6),26/02/2001,CD_T70,GEEL,Geelong Cats,Cats,17.0,91.2,0.0,0.0,4.0,0.0,20.0,15.0,25.4,59.0,29.0,44.9,96.0,0.0,0.0,0.0,57.0,85.0,213.0,831.0,181.0,88.0,0.0,8.0,18.0,0.0,1.0,0.0,54.0,109.0,4.0,1.0,25.0,57.1,12.0,52.0,121.0,84.6,1.0,1.0,104.0,1.0,93.0,1.0,0.0,2558.0,104.0,69.0,416.0,147.8,48.0,7.0,27.0,13.0,0.0,99.0,1.0,6.0,0.0,1.0,214.0,29.0,118.0,17.0,91.2,0.0,0.0,4.0,0.0,1.2,0.9,25.4,3.5,1.7,44.9,5.6,0.0,0.0,0.0,3.4,85.0,12.5,48.9,10.6,5.2,0.0,0.5,1.1,0.0,0.1,0.0,3.2,6.4,0.2,0.1,25.0,57.1,0.7,3.1,7.1,84.6,1.0,1.0,6.1,1.0,5.5,0.1,0.0,150.5,6.1,4.1,147.8,2.8,0.4,1.6,0.8,0.0,5.8,0.1,0.4,0.0,0.1,12.6,1.7,6.9
CD_I1009241,4.0,Brodie,Kemp,21,193,88,17,RIGHT,VIC,2019,2021,Echuca (Vic)/Geelong Grammar (Vic)/Bendigo U18,17.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009241.png?i10c=img.resize(scale_height:0.6),01/05/2001,CD_T30,CARL,Carlton,Blues,4.0,66.8,0.0,1.0,0.0,0.0,6.0,7.0,58.3,12.0,4.0,22.7,10.0,0.0,0.0,0.0,15.0,88.6,44.0,168.0,39.0,23.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,82.1,0.0,0.0,28.0,1.8,18.0,0.0,0.0,545.0,16.0,18.0,623.0,26.2,5.0,0.0,12.0,6.0,0.0,15.0,0.0,2.0,0.0,0.0,44.0,5.0,34.0,4.0,66.8,0.0,0.3,0.0,0.0,1.5,1.8,58.3,3.0,1.0,22.7,2.5,0.0,0.0,0.0,3.8,88.6,11.0,42.0,9.8,5.8,0.0,1.0,0.5,0.0,0.0,0.0,1.3,4.0,0.0,0.0,0.0,0.0,0.5,2.0,3.3,82.1,0.0,0.0,7.0,1.8,4.5,0.0,0.0,136.4,4.0,4.5,26.2,1.3,0.0,3.0,1.5,0.0,3.8,0.0,0.5,0.0,0.0,11.0,1.3,8.5
CD_I1009253,18.0,Lachie,Ash,21,187,85,7,RIGHT,VIC,2019,2020,Shepparton Bears (Vic)/Notre Dame College (Vic)/Murray U18,4.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009253.png?i10c=img.resize(scale_height:0.6),21/06/2001,CD_T1010,GWS,GWS Giants,Giants,18.0,81.9,2.0,1.0,128.0,4.0,46.0,2.0,28.6,7.0,0.0,28.2,84.0,1.0,0.0,0.0,172.0,75.5,298.0,1175.0,225.0,122.0,5.0,15.0,4.0,28.6,4.0,2.0,67.0,119.0,0.0,0.0,0.0,0.0,41.0,9.0,59.0,68.2,5.0,4.0,179.0,1.5,77.0,5.0,3.0,4613.0,33.0,306.0,270.0,238.9,36.0,0.0,59.0,12.0,7.0,15.0,17.0,49.0,6.0,21.0,298.0,53.0,214.0,18.0,81.9,0.1,0.1,128.0,0.2,2.6,0.1,28.6,0.4,0.0,28.2,4.7,0.1,0.0,0.0,9.6,75.5,16.6,65.3,12.5,6.8,0.3,0.8,0.2,28.6,0.2,0.1,3.7,6.6,0.0,0.0,0.0,0.0,2.3,0.5,3.3,68.2,5.0,4.0,9.9,1.5,4.3,0.3,0.2,256.3,1.8,17.0,238.9,2.0,0.0,3.3,0.7,0.4,0.8,0.9,2.7,0.3,1.2,16.6,2.9,11.9
CD_I1009256,17.0,Hayden,Young,21,189,88,26,LEFT,VIC,2019,2020,Somerville (Vic)/Mornington SC (Vic)/Dandenong U18,7.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009256.png?i10c=img.resize(scale_height:0.6),11/04/2001,CD_T60,FRE,Fremantle,Freo,17.0,83.9,0.0,3.0,0.0,0.0,48.0,4.0,30.8,13.0,15.0,28.9,109.0,0.0,0.0,0.0,124.0,82.7,392.0,1524.0,324.0,194.0,0.0,14.0,9.0,100.0,2.0,1.0,78.0,150.0,0.0,0.0,0.0,0.0,45.0,30.0,111.0,80.2,19.0,16.0,242.0,1.6,127.0,0.0,3.0,6368.0,38.0,179.0,283.0,231.6,74.0,0.0,54.0,20.0,1.0,31.0,16.0,36.0,0.0,16.0,377.0,66.0,268.0,17.0,83.9,0.0,0.2,0.0,0.0,2.8,0.2,30.8,0.8,0.9,28.9,6.4,0.0,0.0,0.0,7.3,82.7,23.1,89.6,19.1,11.4,0.0,0.8,0.5,100.0,0.1,0.1,4.6,8.8,0.0,0.0,0.0,0.0,2.6,1.8,6.5,80.2,19.0,16.0,14.2,1.6,7.5,0.0,0.2,374.6,2.2,10.5,231.6,4.4,0.0,3.2,1.2,0.1,1.8,0.9,2.1,0.0,0.9,22.2,3.9,15.8
CD_I1009260,7.0,Sam,Flanders,21,183,82,26,RIGHT,VIC,2019,2020,Moe (Vic)/Lowanna College (Vic)/Gippsland U18,11.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009260.png?i10c=img.resize(scale_height:0.6),24/07/2001,CD_T1000,GCFC,Gold Coast Suns,Suns,7.0,66.7,1.0,0.0,6.0,1.0,11.0,0.0,0.0,0.0,1.0,37.0,27.0,1.0,0.0,0.0,41.0,76.8,69.0,272.0,53.0,23.0,10.0,2.0,1.0,50.0,2.0,2.0,23.0,35.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,67.6,0.0,0.0,34.0,1.0,16.0,0.0,1.0,778.0,6.0,111.0,435.0,133.7,8.0,0.0,17.0,5.0,4.0,2.0,3.0,11.0,5.0,4.0,73.0,12.0,46.0,7.0,66.7,0.1,0.0,6.0,0.1,1.6,0.0,0.0,0.0,0.1,37.0,3.9,0.1,0.0,0.0,5.9,76.8,9.9,38.9,7.6,3.3,1.4,0.3,0.1,50.0,0.3,0.3,3.3,5.0,0.0,0.0,0.0,0.0,1.6,0.0,1.4,67.6,0.0,0.0,4.9,1.0,2.3,0.0,0.1,111.2,0.9,15.9,133.7,1.1,0.0,2.4,0.7,0.6,0.3,0.4,1.6,0.7,0.6,10.4,1.7,6.6
CD_I1009288,0.0,Deakyn,Smith,19,181,72,34,RIGHT,VIC,2020,,Doveton (Vic)/Caulfield Grammar (Vic)/Dandenong (U18),,preseason,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009288.png?i10c=img.resize(scale_height:0.6),22/08/2002,CD_T90,MELB,Melbourne,Demons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009291,6.0,Isiah,Winder,20,180,80,22,RIGHT,WA,2020,2021,Eaton (WA)/Peel Thunder (WAFL),57.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009291.png?i10c=img.resize(scale_height:0.6),16/05/2002,CD_T150,WCE,West Coast Eagles,Eagles,6.0,61.1,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,40.0,20.0,6.0,0.0,0.0,14.0,74.0,50.0,205.0,37.0,17.0,8.0,3.0,2.0,50.0,2.0,3.0,18.0,25.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,68.0,0.0,0.0,25.0,1.0,13.0,1.0,1.0,478.0,5.0,65.0,605.0,35.3,2.0,0.0,17.0,2.0,6.0,3.0,3.0,7.0,5.0,4.0,50.0,11.0,30.0,6.0,61.1,0.3,0.0,0.0,0.2,1.7,0.0,0.0,0.0,0.0,40.0,3.3,1.0,0.0,0.0,2.3,74.0,8.3,34.2,6.2,2.8,1.3,0.5,0.3,50.0,0.3,0.5,3.0,4.2,0.0,0.0,0.0,0.0,1.0,0.0,1.2,68.0,0.0,0.0,4.2,1.0,2.2,0.2,0.2,79.8,0.8,10.8,35.3,0.3,0.0,2.8,0.3,1.0,0.5,0.5,1.2,0.8,0.7,8.3,1.8,5.0
CD_I1009301,13.0,Jamarra,Ugle-Hagan,20,197,92,2,LEFT,VIC,2020,2021,South Warrnambool (Vic)/Scotch College (Vic)/Oakleigh U18,1.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009301.png?i10c=img.resize(scale_height:0.6),04/04/2002,CD_T140,WB,Western Bulldogs,Bulldogs,13.0,71.6,9.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,13.0,43.6,41.0,24.0,8.0,33.3,16.0,60.2,93.0,543.0,56.0,40.0,14.0,5.0,7.0,50.0,1.0,17.0,22.0,22.0,3.0,0.0,0.0,37.5,25.0,0.0,3.0,56.3,0.0,0.0,71.0,3.2,44.0,22.0,16.0,2332.0,12.0,116.0,509.0,90.5,0.0,8.0,42.0,1.0,34.0,10.0,0.0,12.0,2.0,0.0,94.0,32.0,53.0,13.0,71.6,0.7,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1.0,43.6,3.2,1.8,0.6,33.3,1.2,60.2,7.2,41.8,4.3,3.1,1.1,0.4,0.5,50.0,0.1,1.3,1.7,1.7,0.2,0.0,0.0,37.5,1.9,0.0,0.2,56.3,0.0,0.0,5.5,3.2,3.4,1.7,1.2,179.4,0.9,8.9,90.5,0.0,0.6,3.2,0.1,2.6,0.8,0.0,0.9,0.2,0.0,7.2,2.5,4.1
CD_I1009308,5.0,Noah,Cumberland,21,183,80,38,LEFT,QLD,2019,2022,Maroochydore (Qld)/Brisbane (NEAFL),43.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009308.png?i10c=img.resize(scale_height:0.6),15/03/2001,CD_T120,RICH,Richmond,Tigers,5.0,61.8,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,61.9,26.0,4.0,1.0,25.0,4.0,59.1,44.0,282.0,26.0,17.0,10.0,3.0,5.0,55.0,2.0,11.0,14.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,53.1,0.0,0.0,32.0,2.7,12.0,6.0,6.0,1026.0,3.0,54.0,576.0,53.3,0.0,0.0,27.0,4.0,20.0,1.0,3.0,14.0,9.0,3.0,42.0,7.0,16.0,5.0,61.8,1.6,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.6,61.9,5.2,0.8,0.2,25.0,0.8,59.1,8.8,56.4,5.2,3.4,2.0,0.6,1.0,55.0,0.4,2.2,2.8,2.4,0.0,0.0,0.0,0.0,2.6,0.0,1.0,53.1,0.0,0.0,6.4,2.7,2.4,1.2,1.2,205.4,0.6,10.8,53.3,0.0,0.0,5.4,0.8,4.0,0.2,0.6,2.8,1.8,0.6,8.4,1.4,3.2
CD_I1009313,0.0,Will,Martyn,21,186,83,36,RIGHT,QLD,2019,2021,Aspley (NEAFL)/Brisbane (NEAFL),44.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009313.png?i10c=img.resize(scale_height:0.6),29/03/2001,CD_T120,RICH,Richmond,Tigers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1009320,4.0,Hewago Paul,Oea,20,172,70,47,RIGHT,INT,2020,2022,"Gordons, Port Moresby (PNG)",,other,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1009320.png?i10c=img.resize(scale_height:0.6),13/11/2001,CD_T1000,GCFC,Gold Coast Suns,Suns,4.0,44.4,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,23.5,4.0,0.0,0.0,0.0,15.0,76.5,17.0,109.0,13.0,7.0,1.0,1.0,3.0,100.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,63.6,0.0,0.0,11.0,1.8,4.0,0.0,1.0,306.0,1.0,46.0,647.0,16.7,3.0,0.0,6.0,0.0,2.0,0.0,1.0,10.0,2.0,1.0,17.0,4.0,13.0,4.0,44.4,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.3,0.0,23.5,1.0,0.0,0.0,0.0,3.8,76.5,4.3,27.3,3.3,1.8,0.3,0.3,0.8,100.0,0.5,0.5,0.5,1.5,0.0,0.0,0.0,0.0,0.8,0.0,0.8,63.6,0.0,0.0,2.8,1.8,1.0,0.0,0.3,76.6,0.3,11.5,16.7,0.8,0.0,1.5,0.0,0.5,0.0,0.3,2.5,0.5,0.3,4.3,1.0,3.3
